# Species	Genes	Alg.-Conn.	Ht-clean.faa	Pb-clean.faa	Pc-clean.faa	Pf-clean.faa	Pk-clean.faa	Pv-clean.faa	Py-clean.faa	Tg-clean.faa
6	6	0.667	*	85_g_Pb	4297_g_Pc	3836_g_Pf	4398_g_Pk	4304_g_Pv	2910_g_Py	*
6	6	0.667	109_g_Ht	*	3280_g_Pc	921_g_Pf	3343_g_Pk	3258_g_Pv	3216_g_Py	*
6	6	0.667	1125_g_Ht	*	780_g_Pc	491_g_Pf	817_g_Pk	766_g_Pv	4638_g_Py	*
6	6	0.667	117_g_Ht	1962_g_Pb	3019_g_Pc	1199_g_Pf	3087_g_Pk	*	3444_g_Py	*
6	6	0.667	1224_g_Ht	5339_g_Pb	1495_g_Pc	2097_g_Pf	1542_g_Pk	1471_g_Pv	*	*
6	6	0.667	1344_g_Ht	*	1563_g_Pc	1608_g_Pf	1616_g_Pk	1542_g_Pv	2701_g_Py	*
6	6	0.667	1345_g_Ht	*	1562_g_Pc	1609_g_Pf	1615_g_Pk	1541_g_Pv	2702_g_Py	*
6	6	0.667	1392_g_Ht	*	2741_g_Pc	4383_g_Pf	2807_g_Pk	2713_g_Pv	1961_g_Py	*
6	6	0.667	1483_g_Ht	6455_g_Pb	4278_g_Pc	3853_g_Pf	*	4288_g_Pv	2926_g_Py	*
6	6	0.667	1586_g_Ht	1100_g_Pb	3832_g_Pc	4070_g_Pf	*	3823_g_Pv	2237_g_Py	*
6	6	0.667	1597_g_Ht	*	2299_g_Pc	2286_g_Pf	2364_g_Pk	2259_g_Pv	1350_g_Py	*
6	6	0.667	189_g_Ht	*	4238_g_Pc	3891_g_Pf	4347_g_Pk	4248_g_Pv	669_g_Py	*
6	6	0.667	1900_g_Ht	*	4685_g_Pc	2838_g_Pf	4795_g_Pk	4684_g_Pv	3775_g_Py	*
6	6	0.667	2002_g_Ht	*	2489_g_Pc	2484_g_Pf	2562_g_Pk	2452_g_Pv	1534_g_Py	*
6	6	0.667	2021_g_Ht	*	170_g_Pc	4575_g_Pf	181_g_Pk	164_g_Pv	4348_g_Py	*
6	6	0.667	2073_g_Ht	*	4264_g_Pc	3867_g_Pf	4380_g_Pk	4273_g_Pv	2299_g_Py	*
6	6	0.667	2099_g_Ht	*	2250_g_Pc	2235_g_Pf	2310_g_Pk	2208_g_Pv	1300_g_Py	*
6	6	0.667	222_g_Ht	*	461_g_Pc	526_g_Pf	471_g_Pk	445_g_Pv	1662_g_Py	*
6	6	0.667	2345_g_Ht	*	4060_g_Pc	3031_g_Pf	4152_g_Pk	4079_g_Pv	3509_g_Py	*
6	6	0.667	2387_g_Ht	*	4669_g_Pc	2822_g_Pf	4779_g_Pk	4668_g_Pv	3790_g_Py	*
6	6	0.667	2959_g_Ht	*	3529_g_Pc	3180_g_Pf	3606_g_Pk	3534_g_Pv	1833_g_Py	*
6	6	0.667	309_g_Ht	*	417_g_Pc	567_g_Pf	427_g_Pk	402_g_Pv	1703_g_Py	*
6	6	0.667	3131_g_Ht	*	370_g_Pc	611_g_Pf	378_g_Pk	360_g_Pv	1743_g_Py	*
6	6	0.667	3176_g_Ht	*	72_g_Pc	4670_g_Pf	80_g_Pk	67_g_Pv	864_g_Py	*
6	6	0.667	3231_g_Ht	*	2640_g_Pc	734_g_Pf	2713_g_Pk	2617_g_Pv	725_g_Py	*
6	6	0.667	415_g_Ht	*	32_g_Pc	4707_g_Pf	39_g_Pk	29_g_Pv	901_g_Py	*
6	6	0.667	47_g_Ht	*	2007_g_Pc	132_g_Pf	2046_g_Pk	1966_g_Pv	1061_g_Py	*
6	6	0.667	515_g_Ht	*	2016_g_Pc	139_g_Pf	2053_g_Pk	1973_g_Pv	1068_g_Py	*
6	6	0.667	567_g_Ht	*	458_g_Pc	529_g_Pf	468_g_Pk	442_g_Pv	1665_g_Py	*
6	6	0.667	568_g_Ht	*	457_g_Pc	530_g_Pf	467_g_Pk	441_g_Pv	1666_g_Py	*
6	6	0.667	639_g_Ht	*	2556_g_Pc	1041_g_Pf	2625_g_Pk	2531_g_Pv	2348_g_Py	*
6	6	0.667	711_g_Ht	868_g_Pb	3210_g_Pc	*	3283_g_Pk	3184_g_Pv	4111_g_Py	*
6	6	0.667	742_g_Ht	3377_g_Pb	3113_g_Pc	4867_g_Pf	3184_g_Pk	*	4194_g_Py	*
6	6	0.667	746_g_Ht	*	3904_g_Pc	4143_g_Pf	3984_g_Pk	3898_g_Pv	2163_g_Py	*
6	6	0.667	859_g_Ht	*	1453_g_Pc	2056_g_Pf	1499_g_Pk	1430_g_Pv	4084_g_Py	*
6	6	0.667	912_g_Ht	*	1392_g_Pc	1650_g_Pf	1437_g_Pk	1366_g_Pv	4801_g_Py	*
6	6	0.5	*	1014_g_Pb	3523_g_Pc	3173_g_Pf	3598_g_Pk	3528_g_Pv	1839_g_Py	*
6	6	0.5	*	1021_g_Pb	2633_g_Pc	741_g_Pf	2706_g_Pk	2610_g_Pv	718_g_Py	*
6	6	0.5	*	1147_g_Pb	4762_g_Pc	2910_g_Pf	4872_g_Pk	4761_g_Pv	3707_g_Py	*
6	6	0.5	*	1282_g_Pb	2822_g_Pc	1254_g_Pf	2895_g_Pk	2795_g_Pv	1881_g_Py	*
6	6	0.5	*	1300_g_Pb	1756_g_Pc	1419_g_Pf	1802_g_Pk	1727_g_Pv	2516_g_Py	*
6	6	0.5	*	1303_g_Pb	2242_g_Pc	2227_g_Pf	2301_g_Pk	2199_g_Pv	1294_g_Py	*
6	6	0.5	*	1350_g_Pb	3409_g_Pc	5108_g_Pf	3489_g_Pk	3392_g_Pv	4562_g_Py	*
6	6	0.5	*	1767_g_Pb	541_g_Pc	3630_g_Pf	554_g_Pk	519_g_Pv	1586_g_Py	*
6	6	0.5	*	1868_g_Pb	3902_g_Pc	4141_g_Pf	3982_g_Pk	3896_g_Pv	2165_g_Py	*
6	6	0.5	*	2184_g_Pb	2059_g_Pc	183_g_Pf	2103_g_Pk	2018_g_Pv	1111_g_Py	*
6	6	0.5	*	224_g_Pb	4590_g_Pc	2748_g_Pf	4702_g_Pk	4595_g_Pv	3871_g_Py	*
6	6	0.5	*	230_g_Pb	4745_g_Pc	2895_g_Pf	4857_g_Pk	4745_g_Pv	3721_g_Py	*
6	6	0.5	*	2371_g_Pb	3076_g_Pc	4904_g_Pf	3144_g_Pk	3050_g_Pv	4227_g_Py	*
6	6	0.5	*	2402_g_Pb	3144_g_Pc	4839_g_Pf	3217_g_Pk	3116_g_Pv	4163_g_Py	*
6	6	0.5	*	2501_g_Pb	4795_g_Pc	2939_g_Pf	4902_g_Pk	4791_g_Pv	3677_g_Py	*
6	6	0.5	*	2650_g_Pb	77_g_Pc	4665_g_Pf	86_g_Pk	72_g_Pv	858_g_Py	*
6	6	0.5	*	2741_g_Pb	3290_g_Pc	910_g_Pf	3357_g_Pk	3270_g_Pv	3226_g_Py	*
6	6	0.5	*	2987_g_Pb	4302_g_Pc	3831_g_Pf	4403_g_Pk	4309_g_Pv	2905_g_Py	*
6	6	0.5	*	300_g_Pb	2378_g_Pc	2364_g_Pf	2451_g_Pk	2335_g_Pv	1425_g_Py	*
6	6	0.5	*	3011_g_Pb	2611_g_Pc	1094_g_Pf	2683_g_Pk	2588_g_Pv	699_g_Py	*
6	6	0.5	*	3041_g_Pb	2537_g_Pc	2513_g_Pf	2602_g_Pk	2511_g_Pv	2368_g_Py	*
6	6	0.5	*	3319_g_Pb	2755_g_Pc	4368_g_Pf	2821_g_Pk	2727_g_Pv	1949_g_Py	*
6	6	0.5	*	3335_g_Pb	2160_g_Pc	2143_g_Pf	2214_g_Pk	2117_g_Pv	1211_g_Py	*
6	6	0.5	*	3415_g_Pb	1981_g_Pc	106_g_Pf	2018_g_Pk	1940_g_Pv	1038_g_Py	*
6	6	0.5	*	3456_g_Pb	1878_g_Pc	1302_g_Pf	1919_g_Pk	1842_g_Pv	2409_g_Py	*
6	6	0.5	*	3472_g_Pb	3953_g_Pc	4191_g_Pf	4038_g_Pk	3948_g_Pv	2115_g_Py	*
6	6	0.5	*	3715_g_Pb	3309_g_Pc	889_g_Pf	3378_g_Pk	3289_g_Pv	3246_g_Py	*
6	6	0.5	*	3783_g_Pb	4138_g_Pc	3100_g_Pf	4235_g_Pk	4152_g_Pv	3584_g_Py	*
6	6	0.5	*	3807_g_Pb	797_g_Pc	475_g_Pf	834_g_Pk	783_g_Pv	184_g_Py	*
6	6	0.5	*	3842_g_Pb	2332_g_Pc	2319_g_Pf	2398_g_Pk	2291_g_Pv	1382_g_Py	*
6	6	0.5	*	3882_g_Pb	1665_g_Pc	1511_g_Pf	1722_g_Pk	1638_g_Pv	2606_g_Py	*
6	6	0.5	*	3920_g_Pb	455_g_Pc	532_g_Pf	465_g_Pk	439_g_Pv	1668_g_Py	*
6	6	0.5	*	4022_g_Pb	4083_g_Pc	3053_g_Pf	4173_g_Pk	4100_g_Pv	3530_g_Py	*
6	6	0.5	*	4147_g_Pb	3773_g_Pc	4013_g_Pf	3850_g_Pk	3769_g_Pv	2291_g_Py	*
6	6	0.5	*	4175_g_Pb	3967_g_Pc	4209_g_Pf	4059_g_Pk	3968_g_Pv	2096_g_Py	*
6	6	0.5	*	4235_g_Pb	4633_g_Pc	2788_g_Pf	4744_g_Pk	4636_g_Pv	3830_g_Py	*
6	6	0.5	*	427_g_Pb	4169_g_Pc	3129_g_Pf	4265_g_Pk	4183_g_Pv	3613_g_Py	*
6	6	0.5	*	4295_g_Pb	1900_g_Pc	25_g_Pf	1935_g_Pk	1863_g_Pv	961_g_Py	*
6	6	0.5	*	4691_g_Pb	211_g_Pc	4537_g_Pf	223_g_Pk	200_g_Pv	4384_g_Py	*
6	6	0.5	*	48_g_Pb	3339_g_Pc	861_g_Pf	3408_g_Pk	3317_g_Pv	4497_g_Py	*
6	6	0.5	*	4976_g_Pb	2932_g_Pc	5066_g_Pf	3009_g_Pk	2899_g_Pv	3367_g_Py	*
6	6	0.5	*	5514_g_Pb	2571_g_Pc	1056_g_Pf	2642_g_Pk	2547_g_Pv	2333_g_Py	*
6	6	0.5	*	5757_g_Pb	3875_g_Pc	4115_g_Pf	3958_g_Pk	3868_g_Pv	2190_g_Py	*
6	6	0.5	*	598_g_Pb	3007_g_Pc	1188_g_Pf	3076_g_Pk	2961_g_Pv	3433_g_Py	*
6	6	0.5	*	6413_g_Pb	4064_g_Pc	3033_g_Pf	4155_g_Pk	4082_g_Pv	3512_g_Py	*
6	6	0.5	*	6449_g_Pb	1551_g_Pc	1620_g_Pf	1605_g_Pk	1531_g_Pv	3358_g_Py	*
6	6	0.5	*	6519_g_Pb	1781_g_Pc	1394_g_Pf	1825_g_Pk	1751_g_Pv	2493_g_Py	*
6	6	0.5	*	6568_g_Pb	1863_g_Pc	1314_g_Pf	1905_g_Pk	1828_g_Pv	2422_g_Py	*
6	6	0.5	*	666_g_Pb	1784_g_Pc	1391_g_Pf	1828_g_Pk	1754_g_Pv	2490_g_Py	*
6	6	0.5	*	6709_g_Pb	2908_g_Pc	5043_g_Pf	2985_g_Pk	2878_g_Pv	2727_g_Py	*
6	6	0.5	*	6854_g_Pb	2746_g_Pc	4378_g_Pf	2812_g_Pk	2718_g_Pv	1956_g_Py	*
6	6	0.5	*	714_g_Pb	2375_g_Pc	2363_g_Pf	2450_g_Pk	2334_g_Pv	1424_g_Py	*
6	6	0.5	*	764_g_Pb	3245_g_Pc	958_g_Pf	3309_g_Pk	3226_g_Pv	3188_g_Py	*
6	6	0.5	*	855_g_Pb	4654_g_Pc	2807_g_Pf	4763_g_Pk	4654_g_Pv	3807_g_Py	*
6	6	0.5	110_g_Ht	*	3281_g_Pc	920_g_Pf	3344_g_Pk	3259_g_Pv	3217_g_Py	*
6	6	0.5	1231_g_Ht	*	3852_g_Pc	4091_g_Pf	3933_g_Pk	3843_g_Pv	2216_g_Py	*
6	6	0.5	125_g_Ht	*	593_g_Pc	3579_g_Pf	608_g_Pk	568_g_Pv	4295_g_Py	*
6	6	0.5	1598_g_Ht	*	2336_g_Pc	2324_g_Pf	2403_g_Pk	2295_g_Pv	1386_g_Py	*
6	6	0.5	1637_g_Ht	*	3528_g_Pc	3179_g_Pf	3605_g_Pk	3533_g_Pv	1834_g_Py	*
6	6	0.5	1689_g_Ht	*	3789_g_Pc	4028_g_Pf	3869_g_Pk	3785_g_Pv	2278_g_Py	*
6	6	0.5	1928_g_Ht	*	585_g_Pc	3587_g_Pf	600_g_Pk	560_g_Pv	4287_g_Py	*
6	6	0.5	192_g_Ht	*	4235_g_Pc	3894_g_Pf	4344_g_Pk	4245_g_Pv	666_g_Py	*
6	6	0.5	2266_g_Ht	*	2402_g_Pc	2389_g_Pf	2432_g_Pk	2360_g_Pv	1451_g_Py	*
6	6	0.5	2337_g_Ht	*	4535_g_Pc	2696_g_Pf	4648_g_Pk	4544_g_Pv	3918_g_Py	*
6	6	0.5	2650_g_Ht	*	4208_g_Pc	3921_g_Pf	4309_g_Pk	4220_g_Pv	641_g_Py	*
6	6	0.5	3079_g_Ht	*	3901_g_Pc	4140_g_Pf	3981_g_Pk	3895_g_Pv	2166_g_Py	*
6	6	0.5	3224_g_Ht	*	4469_g_Pc	2626_g_Pf	4575_g_Pk	4474_g_Pv	3982_g_Py	*
6	6	0.5	589_g_Ht	*	2652_g_Pc	720_g_Pf	2727_g_Pk	2629_g_Pv	739_g_Py	*
6	6	0.5	602_g_Ht	*	2105_g_Pc	815_g_Pf	2152_g_Pk	2063_g_Pv	1157_g_Py	*
6	6	0.5	635_g_Ht	*	340_g_Pc	641_g_Pf	345_g_Pk	329_g_Pv	1774_g_Py	*
6	6	0.5	769_g_Ht	*	1692_g_Pc	1484_g_Pf	1748_g_Pk	1664_g_Pv	2579_g_Py	*
6	6	0.5	773_g_Ht	*	1533_g_Pc	2134_g_Pf	1580_g_Pk	1511_g_Pv	3340_g_Py	*
6	6	0.5	956_g_Ht	*	2358_g_Pc	2345_g_Pf	2423_g_Pk	2315_g_Pv	1406_g_Py	*
6	6	0.431	*	174_g_Pb	1868_g_Pc	1310_g_Pf	1910_g_Pk	1833_g_Pv	2417_g_Py	*
6	6	0.431	*	2197_g_Pb	356_g_Pc	626_g_Pf	363_g_Pk	345_g_Pv	1758_g_Py	*
6	6	0.431	*	2766_g_Pb	240_g_Pc	4506_g_Pf	257_g_Pk	230_g_Pv	4416_g_Py	*
6	6	0.431	*	2846_g_Pb	4834_g_Pc	2977_g_Pf	4941_g_Pk	4826_g_Pv	3642_g_Py	*
6	6	0.431	*	3674_g_Pb	1995_g_Pc	120_g_Pf	2035_g_Pk	1954_g_Pv	1052_g_Py	*
6	6	0.431	1688_g_Ht	3110_g_Pb	2787_g_Pc	*	2859_g_Pk	2763_g_Pv	1916_g_Py	*
6	6	0.431	2363_g_Ht	*	1842_g_Pc	1336_g_Pf	1883_g_Pk	1809_g_Pv	2441_g_Py	*
6	6	0.333	*	1094_g_Pb	2894_g_Pc	5027_g_Pf	2970_g_Pk	2862_g_Pv	2743_g_Py	*
6	6	0.333	*	1430_g_Pb	2988_g_Pc	1168_g_Pf	3057_g_Pk	2942_g_Pv	3413_g_Py	*
6	6	0.333	*	176_g_Pb	4804_g_Pc	2948_g_Pf	4912_g_Pk	4799_g_Pv	3668_g_Py	*
6	6	0.333	*	1869_g_Pb	1170_g_Pc	1862_g_Pf	1212_g_Pk	1152_g_Pv	538_g_Py	*
6	6	0.333	*	1971_g_Pb	4214_g_Pc	3915_g_Pf	4317_g_Pk	4225_g_Pv	645_g_Py	*
6	6	0.333	*	1976_g_Pb	3069_g_Pc	4911_g_Pf	3137_g_Pk	3043_g_Pv	4235_g_Py	*
6	6	0.333	*	2103_g_Pb	1145_g_Pc	1884_g_Pf	1188_g_Pk	1128_g_Pv	509_g_Py	*
6	6	0.333	*	2154_g_Pb	4095_g_Pc	3065_g_Pf	4188_g_Pk	4113_g_Pv	3544_g_Py	*
6	6	0.333	*	2262_g_Pb	4596_g_Pc	2754_g_Pf	4708_g_Pk	4601_g_Pv	3865_g_Py	*
6	6	0.333	*	2342_g_Pb	4374_g_Pc	3757_g_Pf	4481_g_Pk	4383_g_Pv	2833_g_Py	*
6	6	0.333	*	2400_g_Pb	4724_g_Pc	2876_g_Pf	4837_g_Pk	4725_g_Pv	3740_g_Py	*
6	6	0.333	*	2540_g_Pb	272_g_Pc	4477_g_Pf	290_g_Pk	260_g_Pv	4446_g_Py	*
6	6	0.333	*	2705_g_Pb	2319_g_Pc	2306_g_Pf	2385_g_Pk	2278_g_Pv	1369_g_Py	*
6	6	0.333	*	2773_g_Pb	2959_g_Pc	1148_g_Pf	3036_g_Pk	2924_g_Pv	3392_g_Py	*
6	6	0.333	*	277_g_Pb	1231_g_Pc	1805_g_Pf	1277_g_Pk	1212_g_Pv	596_g_Py	*
6	6	0.333	*	2906_g_Pb	2074_g_Pc	199_g_Pf	2117_g_Pk	2032_g_Pv	1125_g_Py	*
6	6	0.333	*	2983_g_Pb	1130_g_Pc	1901_g_Pf	1170_g_Pk	1112_g_Pv	494_g_Py	*
6	6	0.333	*	3062_g_Pb	413_g_Pc	570_g_Pf	424_g_Pk	400_g_Pv	1705_g_Py	*
6	6	0.333	*	3073_g_Pb	2867_g_Pc	5001_g_Pf	2943_g_Pk	2836_g_Pv	2767_g_Py	*
6	6	0.333	*	3095_g_Pb	4717_g_Pc	2869_g_Pf	4830_g_Pk	4718_g_Pv	3747_g_Py	*
6	6	0.333	*	3147_g_Pb	3681_g_Pc	3329_g_Pf	3769_g_Pk	3614_g_Pv	3053_g_Py	*
6	6	0.333	*	3206_g_Pb	2091_g_Pc	1118_g_Pf	2135_g_Pk	2047_g_Pv	1141_g_Py	*
6	6	0.333	*	3571_g_Pb	3952_g_Pc	4190_g_Pf	4037_g_Pk	3946_g_Pv	2116_g_Py	*
6	6	0.333	*	3606_g_Pb	2273_g_Pc	2261_g_Pf	2338_g_Pk	2234_g_Pv	1326_g_Py	*
6	6	0.333	*	36_g_Pb	1019_g_Pc	256_g_Pf	1052_g_Pk	1000_g_Pv	382_g_Py	*
6	6	0.333	*	3897_g_Pb	1344_g_Pc	1698_g_Pf	1390_g_Pk	1323_g_Pv	4756_g_Py	*
6	6	0.333	*	390_g_Pb	4818_g_Pc	2961_g_Pf	4925_g_Pk	4810_g_Pv	3656_g_Py	*
6	6	0.333	*	4011_g_Pb	2479_g_Pc	2472_g_Pf	2551_g_Pk	2439_g_Pv	1521_g_Py	*
6	6	0.333	*	426_g_Pb	271_g_Pc	4478_g_Pf	289_g_Pk	259_g_Pv	4445_g_Py	*
6	6	0.333	*	4304_g_Pb	2786_g_Pc	4334_g_Pf	2858_g_Pk	2762_g_Pv	1917_g_Py	*
6	6	0.333	*	4308_g_Pb	1634_g_Pc	1541_g_Pf	695_g_Pk	1609_g_Pv	2634_g_Py	*
6	6	0.333	*	4434_g_Pb	76_g_Pc	4666_g_Pf	85_g_Pk	71_g_Pv	859_g_Py	*
6	6	0.333	*	4475_g_Pb	863_g_Pc	413_g_Pf	899_g_Pk	843_g_Pv	242_g_Py	*
6	6	0.333	*	6387_g_Pb	2352_g_Pc	2340_g_Pf	2418_g_Pk	2310_g_Pv	1401_g_Py	*
6	6	0.333	*	6827_g_Pb	5707_g_Pc	4207_g_Pf	4057_g_Pk	3966_g_Pv	2098_g_Py	*
6	6	0.333	*	778_g_Pb	3422_g_Pc	5113_g_Pf	3500_g_Pk	3419_g_Pv	4568_g_Py	*
6	6	0.333	*	99_g_Pb	3381_g_Pc	822_g_Pf	3460_g_Pk	3365_g_Pv	4534_g_Py	*
6	6	0.333	111_g_Ht	*	3282_g_Pc	919_g_Pf	3345_g_Pk	3260_g_Pv	3218_g_Py	*
6	6	0.333	1174_g_Ht	577_g_Pb	4599_g_Pc	*	4711_g_Pk	4604_g_Pv	*	1875_g_Tg
6	6	0.333	1384_g_Ht	*	2271_g_Pc	2259_g_Pf	2336_g_Pk	2232_g_Pv	1324_g_Py	*
6	6	0.333	1389_g_Ht	*	3367_g_Pc	835_g_Pf	3445_g_Pk	3351_g_Pv	4522_g_Py	*
6	6	0.333	1425_g_Ht	*	2382_g_Pc	2368_g_Pf	2454_g_Pk	2339_g_Pv	1429_g_Py	*
6	6	0.333	1602_g_Ht	6457_g_Pb	4276_g_Pc	3855_g_Pf	*	4286_g_Pv	2928_g_Py	*
6	6	0.333	1648_g_Ht	2922_g_Pb	1952_g_Pc	*	1989_g_Pk	1913_g_Pv	1012_g_Py	*
6	6	0.333	1654_g_Ht	2207_g_Pb	3278_g_Pc	923_g_Pf	3341_g_Pk	3256_g_Pv	*	*
6	6	0.333	172_g_Ht	2630_g_Pb	*	1758_g_Pf	1328_g_Pk	1263_g_Pv	4697_g_Py	*
6	6	0.333	1855_g_Ht	*	906_g_Pc	367_g_Pf	944_g_Pk	888_g_Pv	283_g_Py	*
6	6	0.333	1892_g_Ht	*	2500_g_Pc	2495_g_Pf	2577_g_Pk	2463_g_Pv	1545_g_Py	*
6	6	0.333	1925_g_Ht	4372_g_Pb	4487_g_Pc	2645_g_Pf	4599_g_Pk	4494_g_Pv	*	*
6	6	0.333	2031_g_Ht	*	4684_g_Pc	2837_g_Pf	4794_g_Pk	4683_g_Pv	3776_g_Py	*
6	6	0.333	2256_g_Ht	*	360_g_Pc	622_g_Pf	367_g_Pk	349_g_Pv	1754_g_Py	*
6	6	0.333	2335_g_Ht	*	2779_g_Pc	4341_g_Pf	2852_g_Pk	2754_g_Pv	1921_g_Py	*
6	6	0.333	2359_g_Ht	*	3782_g_Pc	4022_g_Pf	3862_g_Pk	3778_g_Pv	2283_g_Py	*
6	6	0.333	2437_g_Ht	*	3423_g_Pc	5114_g_Pf	3501_g_Pk	3420_g_Pv	4569_g_Py	*
6	6	0.333	2620_g_Ht	*	3771_g_Pc	4011_g_Pf	3848_g_Pk	3767_g_Pv	2293_g_Py	*
6	6	0.333	2627_g_Ht	*	4732_g_Pc	2884_g_Pf	4845_g_Pk	4734_g_Pv	3732_g_Py	*
6	6	0.333	2732_g_Ht	1864_g_Pb	2004_g_Pc	130_g_Pf	2044_g_Pk	1964_g_Pv	*	*
6	6	0.333	2733_g_Ht	1863_g_Pb	2005_g_Pc	131_g_Pf	2045_g_Pk	1965_g_Pv	*	*
6	6	0.333	273_g_Ht	6724_g_Pb	2304_g_Pc	2290_g_Pf	2368_g_Pk	*	1354_g_Py	*
6	6	0.333	2878_g_Ht	*	4448_g_Pc	2605_g_Pf	4554_g_Pk	4453_g_Pv	4002_g_Py	*
6	6	0.333	2971_g_Ht	*	924_g_Pc	349_g_Pf	964_g_Pk	907_g_Pv	301_g_Py	*
6	6	0.333	3011_g_Ht	*	2458_g_Pc	2451_g_Pf	2529_g_Pk	2417_g_Pv	1502_g_Py	*
6	6	0.333	3161_g_Ht	2170_g_Pb	690_g_Pc	3481_g_Pf	716_g_Pk	*	104_g_Py	*
6	6	0.333	3163_g_Ht	*	3000_g_Pc	1180_g_Pf	3068_g_Pk	2953_g_Pv	3425_g_Py	*
6	6	0.333	3210_g_Ht	3911_g_Pb	*	2862_g_Pf	4820_g_Pk	4709_g_Pv	3753_g_Py	*
6	6	0.333	562_g_Ht	*	3664_g_Pc	3312_g_Pf	3748_g_Pk	3631_g_Pv	3070_g_Py	*
6	6	0.333	651_g_Ht	*	4559_g_Pc	2720_g_Pf	4674_g_Pk	4568_g_Pv	3895_g_Py	*
6	6	0.305	*	1084_g_Pb	972_g_Pc	301_g_Pf	1004_g_Pk	957_g_Pv	338_g_Py	*
6	6	0.305	*	1434_g_Pb	3831_g_Pc	4069_g_Pf	3911_g_Pk	3822_g_Pv	2238_g_Py	*
6	6	0.305	*	1516_g_Pb	4581_g_Pc	2740_g_Pf	4693_g_Pk	4586_g_Pv	3878_g_Py	*
6	6	0.305	*	1892_g_Pb	207_g_Pc	4540_g_Pf	220_g_Pk	197_g_Pv	4381_g_Py	*
6	6	0.305	*	2786_g_Pb	1554_g_Pc	1617_g_Pf	1607_g_Pk	1533_g_Pv	2710_g_Py	*
6	6	0.305	*	3289_g_Pb	596_g_Pc	3576_g_Pf	613_g_Pk	571_g_Pv	4298_g_Py	*
6	6	0.305	*	3392_g_Pb	789_g_Pc	483_g_Pf	826_g_Pk	775_g_Pv	176_g_Py	*
6	6	0.305	*	3441_g_Pb	2002_g_Pc	129_g_Pf	2043_g_Pk	1962_g_Pv	1059_g_Py	*
6	6	0.305	*	3712_g_Pb	3936_g_Pc	4176_g_Pf	4019_g_Pk	3932_g_Pv	2131_g_Py	*
6	6	0.305	*	3759_g_Pb	1930_g_Pc	57_g_Pf	1967_g_Pk	1893_g_Pv	991_g_Py	*
6	6	0.305	*	4488_g_Pb	1362_g_Pc	1680_g_Pf	1409_g_Pk	1338_g_Pv	4772_g_Py	*
6	6	0.305	*	54_g_Pb	165_g_Pc	4579_g_Pf	176_g_Pk	159_g_Pv	4344_g_Py	*
6	6	0.305	1244_g_Ht	*	119_g_Pc	4626_g_Pf	128_g_Pk	111_g_Pv	820_g_Py	*
6	6	0.305	1448_g_Ht	*	1302_g_Pc	1739_g_Pf	1348_g_Pk	1282_g_Pv	4716_g_Py	*
6	6	0.305	2121_g_Ht	7174_g_Pb	*	2676_g_Pf	4629_g_Pk	4524_g_Pv	3934_g_Py	*
6	6	0.305	3058_g_Ht	*	1708_g_Pc	1468_g_Pf	1763_g_Pk	1679_g_Pv	2562_g_Py	*
6	6	0.298	*	3325_g_Pb	2724_g_Pc	4401_g_Pf	2786_g_Pk	2695_g_Pv	1979_g_Py	*
6	6	0.298	*	4342_g_Pb	520_g_Pc	3650_g_Pf	536_g_Pk	499_g_Pv	1605_g_Py	*
6	6	0.253	*	2161_g_Pb	1042_g_Pc	234_g_Pf	1075_g_Pk	1023_g_Pv	405_g_Py	*
6	6	0.253	*	2213_g_Pb	644_g_Pc	3530_g_Pf	661_g_Pk	618_g_Pv	774_g_Py	*
6	6	0.253	*	3100_g_Pb	4225_g_Pc	3904_g_Pf	4327_g_Pk	4234_g_Pv	655_g_Py	*
6	6	0.253	*	6756_g_Pb	2217_g_Pc	2199_g_Pf	2276_g_Pk	2173_g_Pv	1267_g_Py	*
6	6	0.253	*	887_g_Pb	950_g_Pc	323_g_Pf	982_g_Pk	935_g_Pv	319_g_Py	*
6	6	0.253	*	890_g_Pb	1244_g_Pc	1794_g_Pf	1290_g_Pk	1223_g_Pv	608_g_Py	*
6	6	0.24	*	4981_g_Pb	3542_g_Pc	3193_g_Pf	3618_g_Pk	3548_g_Pv	1820_g_Py	*
6	6	0.24	*	6648_g_Pb	3514_g_Pc	3164_g_Pf	3589_g_Pk	3520_g_Pv	1848_g_Py	*
6	6	0.24	1330_g_Ht	*	987_g_Pc	287_g_Pf	1018_g_Pk	971_g_Pv	352_g_Py	*
6	6	0.24	274_g_Ht	*	2305_g_Pc	2291_g_Pf	2369_g_Pk	2262_g_Pv	1355_g_Py	*
6	6	0.198	*	1299_g_Pb	3559_g_Pc	3212_g_Pf	3639_g_Pk	3567_g_Pv	3169_g_Py	*
6	6	0.198	*	436_g_Pb	331_g_Pc	649_g_Pf	336_g_Pk	321_g_Pv	1782_g_Py	*
6	6	0.198	*	4454_g_Pb	2596_g_Pc	1018_g_Pf	2666_g_Pk	2570_g_Pv	683_g_Py	*
6	6	0.198	*	7217_g_Pb	3954_g_Pc	4193_g_Pf	4040_g_Pk	3950_g_Pv	2113_g_Py	*
6	6	0.198	60_g_Ht	*	2981_g_Pc	1162_g_Pf	3050_g_Pk	2935_g_Pv	3405_g_Py	*
6	6	0.167	*	1118_g_Pb	1524_g_Pc	2123_g_Pf	1570_g_Pk	1501_g_Pv	3329_g_Py	*
